종목코드,종목명,종가,대비,등락률,상장시가총액,지수명
033240,자화전자,47700,-950,-1.95,1030582.0,KRX 중대형 TMI
036530,SNT홀딩스,61100,-1000,-1.61,996167.0,KRX 중대형 TMI
057050,현대홈쇼핑,85500,600,0.71,1026000.0,KRX 중대형 TMI
064960,SNT모티브,34500,-500,-1.43,915639.0,KRX 중대형 TMI
071320,지역난방공사,76300,-200,-0.26,883458.0,KRX 중대형 TMI
075580,세진중공업,20300,-250,-1.22,1154044.0,KRX 중대형 TMI
079900,전진건설로봇,63900,-200,-0.31,932464.0,KRX 중대형 TMI
082640,동양생명,8250,-60,-0.72,1331208.0,KRX 중대형 TMI
089860,롯데렌탈,33000,-650,-1.93,1198210.0,KRX 중대형 TMI
090460,비에이치,31950,-2550,-7.39,1077084.0,KRX 중대형 TMI
100840,SNT에너지,58600,2400,4.27,1211894.0,KRX 중대형 TMI
108320,LX세미콘,63100,500,0.8,1026277.0,KRX 중대형 TMI
137310,에스디바이오센서,8210,-210,-2.49,991350.0,KRX 중대형 TMI
178920,PI첨단소재,30500,4750,18.45,895673.0,KRX 중대형 TMI
181710,NHN,40600,-400,-0.98,1329777.0,KRX 중대형 TMI
185750,종근당,86100,400,0.47,1188419.0,KRX 중대형 TMI
192080,더블유게임즈,61300,200,0.33,1297934.0,KRX 중대형 TMI
192400,쿠쿠홀딩스,29050,-400,-1.36,1033081.0,KRX 중대형 TMI
195870,해성디에스,79500,-700,-0.87,1351500.0,KRX 중대형 TMI
248070,솔루엠,20850,1450,7.47,996969.0,KRX 중대형 TMI
280360,롯데웰푸드,121200,100,0.08,1127714.0,KRX 중대형 TMI
281820,케이씨텍,66500,5200,8.48,1316611.0,KRX 중대형 TMI
285130,SK케미칼,59700,300,0.51,1032736.0,KRX 중대형 TMI
298050,HS효성첨단소재,267000,-2500,-0.93,1196146.0,KRX 중대형 TMI
300720,한일시멘트,17300,-150,-0.86,1272332.0,KRX 중대형 TMI
336370,솔루스첨단소재,13660,570,4.35,959169.0,KRX 중대형 TMI
456040,OCI,144300,-5700,-3.8,1291845.0,KRX 중대형 TMI
484870,엠앤씨솔루션,114500,-900,-0.78,1048122.0,KRX 중대형 TMI
499790,GS피앤엘,55200,-100,-0.18,1094662.0,KRX 중대형 TMI
271940,일진하이솔루스,18040,-240,-1.31,655090.0,KRX 중대형 TMI
272450,진에어,6300,20,0.32,328860.0,KRX 중대형 TMI
284740,쿠쿠홈시스,24500,100,0.41,549715.0,KRX 중대형 TMI
306200,세아제강,179800,2400,1.35,509967.0,KRX 중대형 TMI
317450,명인제약,56000,200,0.36,817600.0,KRX 중대형 TMI
344820,KCC글라스,28950,-350,-1.19,462346.0,KRX 중대형 TMI
377740,바이오노트,5050,-60,-1.17,514525.0,KRX 중대형 TMI
381970,케이카,10800,-200,-1.82,527265.0,KRX 중대형 TMI
383800,LX홀딩스,9200,100,1.1,701782.0,KRX 중대형 TMI
453340,현대그린푸드,16350,-190,-1.15,531406.0,KRX 중대형 TMI
460860,동국제강,14710,-680,-4.42,729734.0,KRX 중대형 TMI
475560,더본코리아,20850,-50,-0.24,309163.0,KRX 중대형 TMI
003520,영진약품,1751,-19,-1.07,320245.0,KRX 중대형 TMI
003850,보령,10010,70,0.7,858730.0,KRX 중대형 TMI
003960,사조대림,32250,-500,-1.53,295554.0,KRX 중대형 TMI
004690,삼천리,148500,900,0.61,538576.0,KRX 중대형 TMI
004700,조광피혁,68900,-100,-0.14,458126.0,KRX 중대형 TMI
005180,빙그레,74400,-600,-0.8,689616.0,KRX 중대형 TMI
005250,녹십자홀딩스,13950,-10,-0.07,656044.0,KRX 중대형 TMI
005420,코스모화학,18410,660,3.72,707095.0,KRX 중대형 TMI
005610,삼립,49500,-200,-0.4,427136.0,KRX 중대형 TMI
005810,풍산홀딩스,46200,950,2.1,666079.0,KRX 중대형 TMI
005880,대한해운,2600,5,0.19,839143.0,KRX 중대형 TMI
006220,제주은행,12470,-150,-1.19,471348.0,KRX 중대형 TMI
008730,율촌화학,26000,250,0.97,644800.0,KRX 중대형 TMI
009410,태영건설,1972,12,0.61,586848.0,KRX 중대형 TMI
009900,명신산업,13280,-20,-0.15,696803.0,KRX 중대형 TMI
010780,아이에스동서,26050,-650,-2.43,786371.0,KRX 중대형 TMI
011930,신성이엔지,3995,0,0.0,822363.0,KRX 중대형 TMI
0120G0,삼양바이오팜,73600,-2200,-2.9,547280.0,KRX 중대형 TMI
014820,동원시스템즈,27600,-500,-1.78,800159.0,KRX 중대형 TMI
014830,유니드,90500,-4300,-4.54,612468.0,KRX 중대형 TMI
015360,INVENI,16210,140,0.87,441723.0,KRX 중대형 TMI
016380,KG스틸,6990,-40,-0.57,699062.0,KRX 중대형 TMI
016590,신대양제지,12730,-320,-2.45,512991.0,KRX 중대형 TMI
016610,DB증권,14510,850,6.22,615897.0,KRX 중대형 TMI
017810,풀무원,12060,-240,-1.95,459734.0,KRX 중대형 TMI
017940,E1,104400,-3900,-3.6,716184.0,KRX 중대형 TMI
018250,애경산업,14820,-80,-0.54,391395.0,KRX 중대형 TMI
019170,신풍제약,11440,-250,-2.14,599668.0,KRX 중대형 TMI
020000,한섬,26400,-150,-0.56,592357.0,KRX 중대형 TMI
024720,콜마홀딩스,9820,10,0.1,336789.0,KRX 중대형 TMI
026890,스틱인베스트먼트,9970,-150,-1.48,386545.0,KRX 중대형 TMI
027410,BGF,5290,50,0.95,506342.0,KRX 중대형 TMI
029460,케이씨,39500,350,0.89,435311.0,KRX 중대형 TMI
029530,신도리코,49750,-200,-0.4,483358.0,KRX 중대형 TMI
031430,신세계인터내셔날,14860,-10,-0.07,519892.0,KRX 중대형 TMI
034120,SBS,16020,120,0.75,297191.0,KRX 중대형 TMI
034310,NICE,14760,170,1.17,542536.0,KRX 중대형 TMI
037270,YG PLUS,5050,-60,-1.17,321499.0,KRX 중대형 TMI
039130,하나투어,41800,-50,-0.12,647479.0,KRX 중대형 TMI
060980,HL홀딩스,43250,-200,-0.46,392660.0,KRX 중대형 TMI
069260,TKG휴켐스,18440,-450,-2.38,753801.0,KRX 중대형 TMI
072710,농심홀딩스,97200,-400,-0.41,450793.0,KRX 중대형 TMI
079160,CJ CGV,4965,30,0.61,822116.0,KRX 중대형 TMI
084010,대한제강,12410,-250,-1.97,426552.0,KRX 중대형 TMI
084690,대상홀딩스,9420,-120,-1.26,341122.0,KRX 중대형 TMI
089590,제주항공,5320,10,0.19,429010.0,KRX 중대형 TMI
091810,트리니티항공,910,-15,-1.62,375802.0,KRX 중대형 TMI
093050,LF,25050,250,1.01,732462.0,KRX 중대형 TMI
097520,엠씨넥스,23550,550,2.39,409805.0,KRX 중대형 TMI
104700,한국철강,10390,-210,-1.98,378716.0,KRX 중대형 TMI
105630,한세실업,11610,70,0.61,464400.0,KRX 중대형 TMI
114090,GKL,12380,320,2.65,765773.0,KRX 중대형 TMI
126560,현대퓨처넷,3330,-15,-0.45,366976.0,KRX 중대형 TMI
130660,한전산업,20600,500,2.49,671560.0,KRX 중대형 TMI
145720,덴티움,52800,-500,-0.94,455341.0,KRX 중대형 TMI
145990,삼양사,47700,-500,-1.04,491952.0,KRX 중대형 TMI
161000,애경케미칼,15110,-420,-2.7,735082.0,KRX 중대형 TMI
170900,동아에스티,43600,-700,-1.58,424133.0,KRX 중대형 TMI
183190,아세아시멘트,11660,-70,-0.6,425665.0,KRX 중대형 TMI
192650,드림텍,6790,80,1.19,468335.0,KRX 중대형 TMI
200880,서연이화,14310,200,1.42,386777.0,KRX 중대형 TMI
214320,이노션,19600,-200,-1.01,784000.0,KRX 중대형 TMI
249420,일동제약,25950,-550,-2.08,821013.0,KRX 중대형 TMI
268280,미원에스씨,120300,-2200,-1.8,601500.0,KRX 중대형 TMI
206650,유바이오로직스,12710,-90,-0.7,466753.0,KRX 중대형 TMI
211050,인카금융서비스,10450,-370,-3.42,514805.0,KRX 중대형 TMI
214430,아이쓰리시스템,105800,1800,1.73,773103.0,KRX 중대형 TMI
215000,골프존,50400,-900,-1.75,316281.0,KRX 중대형 TMI
215200,메가스터디교육,46800,-600,-1.27,485092.0,KRX 중대형 TMI
215600,신라젠,3390,-105,-3.0,469697.0,KRX 중대형 TMI
220100,퓨쳐켐,20400,2060,11.23,457519.0,KRX 중대형 TMI
225570,넥슨게임즈,11780,-80,-0.67,775833.0,KRX 중대형 TMI
228760,지노믹트리,16640,-510,-2.97,413657.0,KRX 중대형 TMI
241710,코스메카코리아,79400,-1600,-1.98,847992.0,KRX 중대형 TMI
251970,펌텍코리아,42600,1200,2.9,528240.0,KRX 중대형 TMI
252990,샘씨엔에스,14130,-130,-0.91,850879.0,KRX 중대형 TMI
253590,네오셈,18970,300,1.61,832198.0,KRX 중대형 TMI
272290,이녹스첨단소재,36300,2000,5.83,723732.0,KRX 중대형 TMI
278280,천보,65600,3000,4.79,795422.0,KRX 중대형 TMI
287840,인투셀,35650,-1500,-4.04,535533.0,KRX 중대형 TMI
298830,슈어소프트테크,7790,290,3.87,416442.0,KRX 중대형 TMI
314930,바이오다인,11500,-160,-1.37,342287.0,KRX 중대형 TMI
317330,덕산테코피아,25100,1100,4.58,513962.0,KRX 중대형 TMI
328130,루닛,20800,50,0.24,609118.0,KRX 중대형 TMI
336570,원텍,7300,-20,-0.27,653939.0,KRX 중대형 TMI
340570,티앤엘,61500,300,0.49,499872.0,KRX 중대형 TMI
348210,넥스틴,72900,3200,4.59,763774.0,KRX 중대형 TMI
348340,뉴로메카,67600,2800,4.32,835681.0,KRX 중대형 TMI
352480,씨앤씨인터내셔널,28350,-1350,-4.55,386408.0,KRX 중대형 TMI
372320,큐로셀,56100,-2000,-3.44,852096.0,KRX 중대형 TMI
376300,디어유,32450,200,0.62,770311.0,KRX 중대형 TMI
383310,에코프로에이치엔,32850,950,2.98,689027.0,KRX 중대형 TMI
389260,대명에너지,23900,-350,-1.44,428200.0,KRX 중대형 TMI
389470,인벤티지랩,63300,1800,2.93,840454.0,KRX 중대형 TMI
389650,넥스트바이오메디컬,60500,1000,1.68,496335.0,KRX 중대형 TMI
399720,가온칩스,73300,2900,4.12,850311.0,KRX 중대형 TMI
419530,SAMG엔터,39500,-3400,-7.93,394679.0,KRX 중대형 TMI
424870,이뮨온시아,6920,-70,-1.0,514598.0,KRX 중대형 TMI
450950,아스테라시스,11450,80,0.7,430836.0,KRX 중대형 TMI
455900,엔젤로보틱스,30200,-150,-0.49,460463.0,KRX 중대형 TMI
460930,현대힘스,20100,200,1.01,713764.0,KRX 중대형 TMI
468530,프로티나,55200,-1200,-2.13,603859.0,KRX 중대형 TMI
475400,씨메스로보틱스,35900,3700,11.49,422043.0,KRX 중대형 TMI
475960,토모큐브,58600,2800,5.02,784260.0,KRX 중대형 TMI
293940,신한알파리츠,5870,-180,-2.98,709919.0,KRX 중대형 TMI
357120,코람코라이프인프라리츠,4585,-100,-2.13,446283.0,KRX 중대형 TMI
448730,삼성FN리츠,5770,-440,-7.09,525359.0,KRX 중대형 TMI
000070,삼양홀딩스,68200,-1600,-2.29,529450.0,KRX 중대형 TMI
000370,한화손해보험,6850,230,3.47,799662.0,KRX 중대형 TMI
000400,롯데손해보험,2195,80,3.78,681188.0,KRX 중대형 TMI
000640,동아쏘시오홀딩스,98500,600,0.61,663154.0,KRX 중대형 TMI
001060,JW중외제약,30700,-500,-1.6,714878.0,KRX 중대형 TMI
001200,유진투자증권,5980,390,6.98,579261.0,KRX 중대형 TMI
001270,부국증권,76400,3400,4.66,792259.0,KRX 중대형 TMI
001390,KG케미칼,6550,-520,-7.36,440376.0,KRX 중대형 TMI
001500,현대차증권,11650,680,6.2,720355.0,KRX 중대형 TMI
001530,DI동일,30500,450,1.5,631826.0,KRX 중대형 TMI
001680,대상,20450,-250,-1.21,708552.0,KRX 중대형 TMI
001940,KISCO홀딩스,26600,-400,-1.48,377092.0,KRX 중대형 TMI
002030,아세아,275000,4000,1.48,566184.0,KRX 중대형 TMI
002240,고려제강,25400,-300,-1.17,685800.0,KRX 중대형 TMI
002350,넥센타이어,7350,-80,-1.08,717859.0,KRX 중대형 TMI
002710,TCC스틸,19980,250,1.27,523750.0,KRX 중대형 TMI
002840,미원상사,151900,100,0.07,721525.0,KRX 중대형 TMI
002960,한국쉘석유,495500,-13500,-2.65,644150.0,KRX 중대형 TMI
003000,부광약품,6290,-30,-0.47,620601.0,KRX 중대형 TMI
003280,흥아해운,2880,-10,-0.35,692424.0,KRX 중대형 TMI
003300,한일홀딩스,17400,-150,-0.85,536492.0,KRX 중대형 TMI
003800,에이스침대,34550,300,0.88,383160.0,KRX 중대형 TMI
009520,포스코엠텍,20300,380,1.91,845347.0,KRX 중대형 TMI
013030,하이록코리아,46150,2000,4.53,543100.0,KRX 중대형 TMI
015750,성우하이텍,9050,160,1.8,724000.0,KRX 중대형 TMI
018290,브이티,16730,-230,-1.36,584577.0,KRX 중대형 TMI
025320,시노펙스,6030,90,1.52,555692.0,KRX 중대형 TMI
025900,동화기업,11860,260,2.24,599609.0,KRX 중대형 TMI
025980,아난티,7640,580,8.22,743380.0,KRX 중대형 TMI
030520,한글과컴퓨터,20350,0,0.0,492058.0,KRX 중대형 TMI
031330,에스에이엠티,7390,320,4.53,738964.0,KRX 중대형 TMI
033500,동성화인텍,29250,250,0.86,877193.0,KRX 중대형 TMI
034950,한국기업평가,107200,900,0.85,486743.0,KRX 중대형 TMI
036620,감성코퍼레이션,6480,-50,-0.77,586464.0,KRX 중대형 TMI
039440,에스티아이,40850,3450,9.22,633463.0,KRX 중대형 TMI
041190,우리기술투자,6740,250,3.85,566160.0,KRX 중대형 TMI
041830,인바디,29650,150,0.51,399708.0,KRX 중대형 TMI
041960,코미팜,9720,0,0.0,718177.0,KRX 중대형 TMI
042000,카페24,25600,500,1.99,620878.0,KRX 중대형 TMI
045100,한양이엔지,32500,350,1.09,568750.0,KRX 중대형 TMI
047920,HLB제약,17270,-30,-0.17,566445.0,KRX 중대형 TMI
052400,코나아이,55700,1300,2.39,811175.0,KRX 중대형 TMI
053030,바이넥스,10990,-30,-0.27,359199.0,KRX 중대형 TMI
